am,lf,evalue
411053,TRINITY_DN14207_c0_g1,7e-149
411053,TRINITY_DN14207_c0_g1,4e-136
411053,TRINITY_DN14207_c0_g1,9e-124
411053,TRINITY_DN14207_c0_g1,5e-123
411053,TRINITY_DN14207_c0_g1,7e-42
411053,TRINITY_DN14207_c0_g1,1e-10
411054,TRINITY_DN36633_c0_g1,0.0
102654312,TRINITY_DN5054_c0_g2,2e-177
727092,TRINITY_DN531_c0_g1,4e-79
727085,TRINITY_DN10861_c0_g1,1e-52
727085,TRINITY_DN10861_c0_g1,5e-40
727085,TRINITY_DN10861_c0_g1,2e-39
727085,TRINITY_DN10861_c0_g1,2e-30
727085,TRINITY_DN10861_c0_g1,9e-06
102655315,TRINITY_DN4251_c0_g2,4e-44
408819,TRINITY_DN13985_c0_g1,6e-151
408820,TRINITY_DN10753_c0_g1,0.0
727071,TRINITY_DN6337_c0_g1,0.0
412472,TRINITY_DN7439_c0_g1,0.0
551775,TRINITY_DN10365_c0_g1,0.0
412345,TRINITY_DN10365_c0_g1,1e-96
727055,TRINITY_DN9328_c0_g1,2e-57
412129,TRINITY_DN10549_c0_g1,0.0
412130,TRINITY_DN13731_c0_g1,0.0
412217,TRINITY_DN13504_c1_g1,0.0
727027,TRINITY_DN9311_c0_g1,0.0
551918,TRINITY_DN1843_c0_g1,0.0
411519,TRINITY_DN13562_c0_g1,0.0
100578006,TRINITY_DN7434_c0_g2,0.0
409774,TRINITY_DN23017_c0_g1,0.0
409773,TRINITY_DN23040_c0_g1,0.0
100578188,TRINITY_DN15458_c0_g1,5e-112
726989,TRINITY_DN6988_c0_g1,0.0
726980,TRINITY_DN20563_c0_g1,1e-70
726980,TRINITY_DN20563_c0_g1,2e-06
100578557,TRINITY_DN13754_c0_g3,0.0
726966,TRINITY_DN9205_c0_g1,0.0
726949,TRINITY_DN13481_c0_g2,0.0
412471,TRINITY_DN742_c0_g1,0.0
412149,TRINITY_DN14189_c1_g2,0.0
550920,TRINITY_DN7674_c0_g1,0.0
411907,TRINITY_DN10895_c0_g1,0.0
100576735,TRINITY_DN8314_c0_g1,1e-84
551085,TRINITY_DN2452_c0_g2,1e-89
411533,TRINITY_DN8513_c0_g1,0.0
100576765,TRINITY_DN450_c0_g1,6e-108
551173,TRINITY_DN10758_c0_g1,1e-137
726826,TRINITY_DN12514_c0_g1,7e-175
411531,TRINITY_DN36385_c0_g1,2e-121
411529,TRINITY_DN20949_c0_g1,7e-134
726761,TRINITY_DN33999_c0_g1,1e-128
726748,TRINITY_DN22100_c0_g2,7e-13
726733,TRINITY_DN8179_c0_g1,3e-30
726724,TRINITY_DN11961_c0_g1,0.0
102654533,TRINITY_DN7278_c0_g1,1e-58
408766,TRINITY_DN10104_c0_g1,0.0
551511,TRINITY_DN10766_c0_g1,3e-65
100576898,TRINITY_DN11965_c0_g1,1e-67
412067,TRINITY_DN11965_c0_g1,0.0
551599,TRINITY_DN12422_c0_g1,0.0
551629,TRINITY_DN12154_c0_g1,0.0
552451,TRINITY_DN13496_c1_g1,6e-96
412662,TRINITY_DN12991_c0_g1,0.0
726080,TRINITY_DN7585_c0_g1,0.0
413936,TRINITY_DN13808_c6_g1,0.0
413936,TRINITY_DN13808_c6_g1,2e-171
413936,TRINITY_DN13808_c6_g1,2e-165
413936,TRINITY_DN13808_c6_g1,6e-163
413936,TRINITY_DN13808_c6_g1,1e-135
413936,TRINITY_DN13808_c6_g1,2e-107
413936,TRINITY_DN13808_c6_g1,6e-84
413936,TRINITY_DN13808_c6_g1,8e-70
725942,TRINITY_DN6575_c0_g1,5e-33
413727,TRINITY_DN9199_c2_g1,0.0
725878,TRINITY_DN11319_c0_g2,0.0
411942,TRINITY_DN8116_c0_g1,0.0
551515,TRINITY_DN9149_c0_g1,0.0
551605,TRINITY_DN229_c0_g1,1e-123
724983,TRINITY_DN9910_c0_g2,2e-27
551664,TRINITY_DN1091_c0_g1,2e-107
412416,TRINITY_DN7809_c0_g1,0.0
409495,TRINITY_DN7060_c0_g1,1e-69
411415,TRINITY_DN5656_c0_g1,0.0
411415,TRINITY_DN5656_c0_g1,2e-19
552614,TRINITY_DN10266_c1_g1,2e-144
412589,TRINITY_DN9713_c0_g1,3e-136
727471,TRINITY_DN8274_c0_g1,3e-128
727528,TRINITY_DN9253_c0_g1,0.0
727528,TRINITY_DN9253_c0_g1,3e-61
102655898,TRINITY_DN5251_c0_g1,0.0
413638,TRINITY_DN13439_c2_g2,0.0
102655838,TRINITY_DN13439_c2_g2,2e-43
725793,TRINITY_DN13931_c3_g1,0.0
413508,TRINITY_DN7980_c0_g1,8e-89
410084,TRINITY_DN9281_c0_g1,0.0
409560,TRINITY_DN12132_c1_g3,3e-170
412221,TRINITY_DN13128_c0_g1,0.0
409394,TRINITY_DN7897_c0_g1,0.0
409316,TRINITY_DN9808_c0_g1,0.0
725645,TRINITY_DN10184_c0_g2,7e-49
412727,TRINITY_DN13919_c0_g1,0.0
406107,TRINITY_DN9805_c0_g1,0.0
551691,TRINITY_DN13397_c1_g3,0.0
725546,TRINITY_DN12709_c0_g2,0.0
408814,TRINITY_DN7157_c1_g2,1e-141
411043,TRINITY_DN8245_c0_g1,0.0
408815,TRINITY_DN12388_c0_g1,0.0
551257,TRINITY_DN11415_c0_g1,4e-105
411044,TRINITY_DN9836_c0_g1,3e-110
551852,TRINITY_DN13808_c5_g2,2e-116
409110,TRINITY_DN6146_c0_g1,0.0
102654465,TRINITY_DN27564_c0_g1,7e-143
725207,TRINITY_DN11736_c0_g1,0.0
413400,TRINITY_DN247_c0_g1,0.0
413399,TRINITY_DN18876_c0_g1,0.0
408817,TRINITY_DN10880_c0_g1,0.0
406088,TRINITY_DN13460_c1_g1,0.0
406088,TRINITY_DN13460_c1_g1,7e-47
100577614,TRINITY_DN11911_c0_g1,4e-95
552078,TRINITY_DN13125_c0_g3,1e-125
552078,TRINITY_DN13125_c0_g3,9e-28
411045,TRINITY_DN4154_c0_g1,4e-65
411046,TRINITY_DN13581_c1_g3,0.0
552171,TRINITY_DN5742_c0_g1,3e-96
409794,TRINITY_DN2965_c0_g2,2e-160
724738,TRINITY_DN11278_c0_g1,0.0
550671,TRINITY_DN8383_c0_g1,9e-127
550748,TRINITY_DN10764_c0_g1,0.0
550814,TRINITY_DN13109_c0_g11,1e-112
102656291,TRINITY_DN32145_c0_g1,8e-58
411640,TRINITY_DN11385_c0_g1,0.0
100578773,TRINITY_DN3235_c0_g1,0.0
100578773,TRINITY_DN3235_c0_g1,1e-36
100578773,TRINITY_DN3235_c0_g1,8e-28
100578773,TRINITY_DN3235_c0_g1,7e-24
100578773,TRINITY_DN3235_c0_g1,2e-22
724383,TRINITY_DN11855_c0_g1,0.0
411047,TRINITY_DN8321_c0_g1,0.0
408818,TRINITY_DN8742_c0_g1,0.0
411048,TRINITY_DN13527_c3_g1,0.0
411049,TRINITY_DN3660_c0_g2,5e-129
100576383,TRINITY_DN20471_c0_g1,3e-06
102653577,TRINITY_DN20471_c0_g1,5e-05
102656221,TRINITY_DN20471_c0_g1,3e-07
727063,TRINITY_DN20471_c0_g1,4e-06
409174,TRINITY_DN10908_c0_g1,0.0
409172,TRINITY_DN13317_c0_g1,0.0
409173,TRINITY_DN1547_c0_g1,7e-166
102653955,TRINITY_DN13317_c0_g1,4e-49
411619,TRINITY_DN9325_c0_g1,0.0
409134,TRINITY_DN2556_c0_g1,0.0
411618,TRINITY_DN10075_c0_g1,2e-65
100576272,TRINITY_DN7307_c0_g1,2e-131
552138,TRINITY_DN15442_c0_g1,4e-109
102654345,TRINITY_DN734_c0_g1,7e-32
551722,TRINITY_DN12921_c0_g1,0.0
551355,TRINITY_DN9955_c0_g1,0.0
725266,TRINITY_DN14362_c0_g1,5e-45
725341,TRINITY_DN31738_c0_g1,3e-91
726073,TRINITY_DN6985_c0_g1,0.0
726044,TRINITY_DN13709_c0_g3,0.0
102654825,TRINITY_DN13709_c0_g3,0.0
409833,TRINITY_DN7296_c0_g1,6e-151
725992,TRINITY_DN27776_c0_g1,9e-68
413440,TRINITY_DN11607_c0_g1,0.0
551672,TRINITY_DN10918_c0_g1,0.0
725896,TRINITY_DN10034_c0_g1,0.0
551614,TRINITY_DN8960_c0_g1,0.0
725904,TRINITY_DN25635_c0_g1,2e-110
411468,TRINITY_DN11432_c0_g2,0.0
413884,TRINITY_DN32337_c0_g1,8e-110
102655796,TRINITY_DN12778_c0_g1,6e-68
726726,TRINITY_DN31580_c0_g1,4e-166
409588,TRINITY_DN6094_c0_g3,4e-142
411037,TRINITY_DN13988_c4_g1,1e-09
100577876,TRINITY_DN7537_c0_g1,3e-130
411038,TRINITY_DN1517_c0_g1,0.0
726421,TRINITY_DN12434_c0_g1,3e-112
726410,TRINITY_DN10908_c0_g1,1e-99
102655153,TRINITY_DN13268_c0_g1,2e-37
100576163,TRINITY_DN13955_c7_g1,1e-32
413112,TRINITY_DN14029_c0_g1,6e-106
100577562,TRINITY_DN15092_c0_g1,0.0
413113,TRINITY_DN15588_c0_g1,9e-22
725547,TRINITY_DN15092_c0_g1,2e-07
725509,TRINITY_DN15092_c0_g1,4e-07
100578248,TRINITY_DN15547_c0_g1,1e-38
725327,TRINITY_DN1553_c0_g2,2e-37
413115,TRINITY_DN7203_c0_g1,2e-08
725254,TRINITY_DN15621_c0_g1,1e-66
725209,TRINITY_DN7848_c0_g1,1e-57
413117,TRINITY_DN9686_c0_g1,0.0
724830,TRINITY_DN9589_c0_g1,0.0
724793,TRINITY_DN27562_c0_g1,1e-107
408805,TRINITY_DN10833_c0_g3,0.0
102654580,TRINITY_DN14844_c0_g1,4e-47
411026,TRINITY_DN12841_c0_g1,0.0
100576125,TRINITY_DN9912_c0_g1,0.0
724888,TRINITY_DN8179_c0_g1,0.0
102654975,TRINITY_DN154_c0_g2,4e-22
102654975,TRINITY_DN154_c0_g2,4e-12
102654975,TRINITY_DN154_c0_g2,2e-07
411028,TRINITY_DN37292_c0_g1,2e-105
408807,TRINITY_DN31513_c0_g1,5e-22
408808,TRINITY_DN12123_c0_g1,0.0
408808,TRINITY_DN12123_c0_g1,4e-05
100578446,TRINITY_DN7741_c0_g1,9e-148
100578446,TRINITY_DN7741_c0_g1,6e-14
552077,TRINITY_DN12121_c0_g1,0.0
724472,TRINITY_DN13346_c0_g1,0.0
551012,TRINITY_DN13989_c0_g1,0.0
551012,TRINITY_DN13989_c0_g1,1e-17
412703,TRINITY_DN12188_c0_g1,0.0
408809,TRINITY_DN13252_c1_g1,0.0
724303,TRINITY_DN12159_c0_g1,2e-68
100576514,TRINITY_DN8376_c0_g2,4e-68
413371,TRINITY_DN19312_c0_g1,0.0
409884,TRINITY_DN13113_c0_g1,0.0
409883,TRINITY_DN13113_c0_g1,0.0
725253,TRINITY_DN4964_c0_g1,3e-37
725208,TRINITY_DN11632_c0_g1,5e-81
100578579,TRINITY_DN11839_c0_g1,0.0
102655228,TRINITY_DN33486_c0_g1,3e-36
100577492,TRINITY_DN13879_c0_g1,4e-09
100577527,TRINITY_DN8974_c0_g1,4e-37
725011,TRINITY_DN11783_c1_g1,9e-46
100577725,TRINITY_DN12799_c0_g1,4e-10
100577725,TRINITY_DN12799_c0_g1,1e-06
724971,TRINITY_DN11511_c0_g1,0.0
724971,TRINITY_DN11511_c0_g1,1e-15
412801,TRINITY_DN7837_c0_g1,0.0
408810,TRINITY_DN12390_c0_g1,0.0
411030,TRINITY_DN3462_c0_g2,0.0
408811,TRINITY_DN9308_c0_g1,0.0
100577976,TRINITY_DN1226_c0_g2,1e-10
100578714,TRINITY_DN20372_c0_g1,1e-08
724604,TRINITY_DN13988_c4_g1,0.0
724604,TRINITY_DN13988_c4_g1,1e-139
724604,TRINITY_DN13988_c4_g1,1e-65
724604,TRINITY_DN13988_c4_g1,3e-64
724604,TRINITY_DN13988_c4_g1,4e-25
724604,TRINITY_DN13988_c4_g1,1e-24
724604,TRINITY_DN13988_c4_g1,1e-19
724604,TRINITY_DN13988_c4_g1,1e-18
724604,TRINITY_DN13988_c4_g1,5e-14
724604,TRINITY_DN13988_c4_g1,1e-12
724604,TRINITY_DN13988_c4_g1,2e-12
724511,TRINITY_DN2417_c0_g1,0.0
102654889,TRINITY_DN13988_c4_g1,0.0
102654858,TRINITY_DN2051_c0_g2,2e-61
102654858,TRINITY_DN2051_c0_g2,1e-05
102654818,TRINITY_DN11323_c0_g1,1e-43
102654818,TRINITY_DN11323_c0_g1,2e-31
102654818,TRINITY_DN11323_c0_g1,6e-13
102654773,TRINITY_DN13988_c4_g1,9e-66
102655124,TRINITY_DN13988_c4_g1,0.0
102655124,TRINITY_DN13988_c4_g1,2e-59
102655124,TRINITY_DN13988_c4_g1,6e-48
102655124,TRINITY_DN13988_c4_g1,4e-43
102655124,TRINITY_DN13988_c4_g1,2e-23
102654736,TRINITY_DN28441_c0_g1,1e-65
102654736,TRINITY_DN28441_c0_g1,7e-12
102654736,TRINITY_DN28441_c0_g1,2e-11
102654736,TRINITY_DN28441_c0_g1,1e-06
102654736,TRINITY_DN28441_c0_g1,6e-05
102654692,TRINITY_DN11323_c0_g1,3e-38
102654692,TRINITY_DN11323_c0_g1,2e-21
411036,TRINITY_DN28372_c0_g1,7e-105
408803,TRINITY_DN12690_c0_g1,0.0
411024,TRINITY_DN6082_c0_g1,0.0
551126,TRINITY_DN2069_c0_g1,5e-25
725961,TRINITY_DN14358_c0_g1,1e-70
725646,TRINITY_DN6520_c0_g1,1e-149
408804,TRINITY_DN13761_c1_g1,0.0
100578168,TRINITY_DN12937_c0_g1,0.0
100578201,TRINITY_DN13951_c0_g1,0.0
409129,TRINITY_DN13951_c0_g1,1e-66
725832,TRINITY_DN13248_c0_g1,7e-174
552635,TRINITY_DN5322_c0_g1,6e-68
100578460,TRINITY_DN13955_c7_g1,1e-32
411023,TRINITY_DN11478_c0_g1,1e-98
411023,TRINITY_DN11478_c0_g1,2e-52
411023,TRINITY_DN11478_c0_g1,9e-41
411023,TRINITY_DN11478_c0_g1,1e-34
102655366,TRINITY_DN38768_c0_g1,3e-20
550811,TRINITY_DN12127_c0_g1,0.0
102655085,TRINITY_DN1034_c0_g1,0.0
411021,TRINITY_DN10157_c0_g1,2e-104
724430,TRINITY_DN5738_c0_g1,3e-16
408801,TRINITY_DN13231_c0_g1,0.0
102656666,TRINITY_DN23327_c0_g1,8e-22
724368,TRINITY_DN8085_c0_g1,0.0
408799,TRINITY_DN382_c0_g1,1e-88
102656444,TRINITY_DN12462_c0_g2,9e-83
409051,TRINITY_DN14037_c0_g1,0.0
724532,TRINITY_DN1994_c0_g2,5e-103
552007,TRINITY_DN14029_c0_g1,0.0
551961,TRINITY_DN10294_c0_g1,6e-68
409659,TRINITY_DN6546_c0_g1,0.0
102655466,TRINITY_DN6858_c0_g2,1e-89
100578330,TRINITY_DN8342_c0_g1,5e-65
412898,TRINITY_DN13154_c0_g1,7e-168
100578368,TRINITY_DN2622_c0_g1,0.0
726866,TRINITY_DN12853_c0_g1,2e-69
726855,TRINITY_DN11599_c0_g1,2e-11
726855,TRINITY_DN11599_c0_g1,2e-10
726855,TRINITY_DN11599_c0_g1,2e-09
726855,TRINITY_DN11599_c0_g1,5e-07
726855,TRINITY_DN11599_c0_g1,1e-06
726827,TRINITY_DN36444_c0_g1,4e-121
409662,TRINITY_DN11526_c0_g1,3e-93
726817,TRINITY_DN61_c0_g1,1e-73
726805,TRINITY_DN11480_c0_g1,3e-26
100578482,TRINITY_DN2694_c0_g1,0.0
726784,TRINITY_DN11414_c0_g1,0.0
408777,TRINITY_DN32178_c0_g1,0.0
408777,TRINITY_DN32178_c0_g1,1e-23
408777,TRINITY_DN32178_c0_g1,6e-23
408777,TRINITY_DN32178_c0_g1,2e-21
408777,TRINITY_DN32178_c0_g1,4e-19
408777,TRINITY_DN32178_c0_g1,5e-18
408777,TRINITY_DN32178_c0_g1,9e-16
408777,TRINITY_DN32178_c0_g1,4e-11
552475,TRINITY_DN14226_c0_g1,0.0
413423,TRINITY_DN7344_c0_g1,0.0
726681,TRINITY_DN8500_c0_g1,0.0
409143,TRINITY_DN12283_c0_g1,1e-118
726602,TRINITY_DN13056_c0_g1,5e-132
409142,TRINITY_DN13093_c0_g1,0.0
726585,TRINITY_DN10426_c0_g3,1e-120
411642,TRINITY_DN13570_c0_g1,3e-119
726550,TRINITY_DN13078_c0_g1,1e-62
552621,TRINITY_DN13652_c1_g1,0.0
409559,TRINITY_DN13652_c1_g1,0.0
412456,TRINITY_DN13652_c1_g1,0.0
412457,TRINITY_DN11535_c0_g1,0.0
552653,TRINITY_DN11018_c0_g2,0.0
409488,TRINITY_DN10156_c0_g1,7e-110
552664,TRINITY_DN5085_c0_g1,2e-155
408780,TRINITY_DN12273_c0_g1,0.0
410989,TRINITY_DN1538_c0_g1,0.0
726378,TRINITY_DN5358_c0_g1,3e-76
410990,TRINITY_DN12379_c0_g1,0.0
726335,TRINITY_DN7126_c0_g1,2e-131
726308,TRINITY_DN11127_c0_g1,9e-138
410992,TRINITY_DN11127_c0_g1,7e-117
410993,TRINITY_DN12642_c0_g1,6e-125
408782,TRINITY_DN536_c0_g1,0.0
410994,TRINITY_DN536_c0_g1,0.0
100577548,TRINITY_DN536_c0_g1,6e-166
410996,TRINITY_DN536_c0_g1,0.0
408783,TRINITY_DN7681_c0_g1,1e-147
410997,TRINITY_DN12100_c0_g1,0.0
410998,TRINITY_DN2565_c0_g1,0.0
410999,TRINITY_DN13474_c0_g1,0.0
408784,TRINITY_DN13474_c0_g1,7e-135
726024,TRINITY_DN6727_c0_g1,0.0
102655622,TRINITY_DN11559_c0_g1,5e-43
408785,TRINITY_DN11704_c0_g1,4e-105
413141,TRINITY_DN10314_c0_g1,0.0
725897,TRINITY_DN7640_c0_g2,0.0
413139,TRINITY_DN11546_c0_g1,0.0
413138,TRINITY_DN13088_c0_g2,0.0
552792,TRINITY_DN16048_c0_g1,1e-125
409789,TRINITY_DN5202_c0_g1,0.0
725703,TRINITY_DN164_c0_g2,7e-167
413137,TRINITY_DN36221_c0_g1,4e-145
725678,TRINITY_DN4275_c0_g1,6e-117
409788,TRINITY_DN9826_c0_g1,0.0
725627,TRINITY_DN34242_c0_g1,7e-109
409118,TRINITY_DN13468_c0_g1,0.0
411582,TRINITY_DN13604_c1_g1,0.0
411581,TRINITY_DN9083_c0_g2,2e-169
409117,TRINITY_DN12430_c0_g1,0.0
725434,TRINITY_DN7868_c0_g1,0.0
725434,TRINITY_DN7868_c0_g1,2e-36
725434,TRINITY_DN7868_c0_g1,3e-30
725434,TRINITY_DN7868_c0_g1,3e-21
411579,TRINITY_DN12732_c0_g1,0.0
100578015,TRINITY_DN11121_c0_g1,0.0
409115,TRINITY_DN36614_c0_g1,3e-168
408786,TRINITY_DN13579_c0_g1,0.0
408786,TRINITY_DN13579_c0_g1,2e-09
408786,TRINITY_DN13579_c0_g1,2e-06
725102,TRINITY_DN1417_c0_g1,7e-61
408787,TRINITY_DN7124_c0_g1,0.0
408787,TRINITY_DN7124_c0_g1,2e-54
408787,TRINITY_DN7124_c0_g1,9e-05
408788,TRINITY_DN11866_c0_g1,6e-176
102656934,TRINITY_DN6708_c0_g1,0.0
102656934,TRINITY_DN6708_c0_g1,2e-18
725124,TRINITY_DN10321_c0_g1,8e-99
412072,TRINITY_DN7880_c0_g1,5e-99
725062,TRINITY_DN13589_c0_g1,6e-152
100578999,TRINITY_DN13589_c0_g1,9e-83
100578779,TRINITY_DN6002_c0_g1,2e-82
724922,TRINITY_DN11833_c1_g1,8e-74
411003,TRINITY_DN13063_c0_g1,0.0
408789,TRINITY_DN11012_c0_g2,2e-158
724698,TRINITY_DN10081_c2_g1,2e-87
724653,TRINITY_DN10081_c0_g2,1e-86
102655740,TRINITY_DN13931_c2_g1,2e-128
411006,TRINITY_DN13931_c2_g1,0.0
100578879,TRINITY_DN11987_c0_g1,0.0
408790,TRINITY_DN9081_c0_g1,6e-179
552841,TRINITY_DN9469_c0_g1,0.0
724346,TRINITY_DN8092_c0_g1,2e-86
408791,TRINITY_DN12464_c0_g2,0.0
724216,TRINITY_DN5412_c0_g2,9e-79
411009,TRINITY_DN11116_c0_g1,0.0
408792,TRINITY_DN31881_c0_g1,0.0
100576100,TRINITY_DN4333_c0_g2,2e-18
409301,TRINITY_DN717_c0_g1,0.0
726307,TRINITY_DN12350_c0_g1,0.0
100576412,TRINITY_DN6837_c0_g1,0.0
726254,TRINITY_DN13837_c0_g1,0.0
411014,TRINITY_DN3716_c0_g1,0.0
411013,TRINITY_DN11360_c1_g2,0.0
411012,TRINITY_DN10321_c0_g1,3e-97
411011,TRINITY_DN7839_c0_g1,0.0
408794,TRINITY_DN9821_c0_g1,0.0
726159,TRINITY_DN9126_c0_g1,0.0
726159,TRINITY_DN9126_c0_g1,4e-154
726132,TRINITY_DN9126_c0_g1,1e-71
411515,TRINITY_DN9126_c0_g1,1e-68
551774,TRINITY_DN12864_c1_g1,8e-09
406086,TRINITY_DN13790_c0_g2,0.0
100576894,TRINITY_DN8492_c0_g1,5e-109
100576745,TRINITY_DN8613_c0_g1,2e-88
408796,TRINITY_DN14043_c0_g1,0.0
725993,TRINITY_DN14043_c2_g1,0.0
725962,TRINITY_DN11852_c0_g1,1e-07
411018,TRINITY_DN23417_c0_g1,1e-149
408797,TRINITY_DN10812_c0_g2,0.0
411019,TRINITY_DN15518_c0_g1,5e-166
102655970,TRINITY_DN7991_c0_g1,5e-23
725665,TRINITY_DN11935_c0_g1,0.0
408920,TRINITY_DN139_c0_g1,0.0
102656652,TRINITY_DN10082_c0_g2,5e-53
411209,TRINITY_DN36474_c0_g1,4e-96
725510,TRINITY_DN8889_c0_g1,3e-133
725311,TRINITY_DN8651_c0_g1,2e-91
411207,TRINITY_DN13421_c1_g2,1e-178
411206,TRINITY_DN1392_c0_g1,5e-175
408918,TRINITY_DN9738_c0_g1,4e-57
408917,TRINITY_DN11950_c0_g1,5e-67
725297,TRINITY_DN23221_c0_g1,5e-164
411204,TRINITY_DN12970_c0_g2,0.0
411202,TRINITY_DN12970_c0_g2,5e-155
725169,TRINITY_DN10845_c0_g1,0.0
102656009,TRINITY_DN8359_c0_g1,2e-125
102654264,TRINITY_DN8359_c0_g1,2e-63
725092,TRINITY_DN7577_c0_g1,0.0
725012,TRINITY_DN7719_c0_g2,0.0
411760,TRINITY_DN12042_c0_g1,4e-162
411759,TRINITY_DN12025_c0_g1,0.0
412158,TRINITY_DN12442_c0_g2,0.0
406139,TRINITY_DN14037_c0_g1,0.0
406139,TRINITY_DN14037_c0_g1,5e-97
406139,TRINITY_DN14037_c0_g1,2e-78
102654949,TRINITY_DN22965_c0_g1,2e-33
409981,TRINITY_DN14063_c0_g2,0.0
413590,TRINITY_DN14063_c0_g2,1e-177
413591,TRINITY_DN14192_c0_g1,0.0
724481,TRINITY_DN13682_c0_g1,1e-167
724481,TRINITY_DN13682_c0_g1,7e-25
552249,TRINITY_DN14006_c0_g1,0.0
552293,TRINITY_DN13423_c0_g1,0.0
410038,TRINITY_DN14049_c2_g1,4e-123
410038,TRINITY_DN14049_c2_g1,6e-119
410038,TRINITY_DN14049_c2_g1,2e-115
410038,TRINITY_DN14049_c2_g1,4e-88
410038,TRINITY_DN14049_c2_g1,7e-76
724889,TRINITY_DN12494_c0_g1,1e-38
411589,TRINITY_DN12494_c0_g1,0.0
552429,TRINITY_DN23154_c0_g1,5e-95
724781,TRINITY_DN12923_c1_g1,1e-161
724740,TRINITY_DN2512_c0_g1,2e-145
726086,TRINITY_DN12362_c0_g1,3e-59
408767,TRINITY_DN1755_c1_g1,1e-145
408769,TRINITY_DN12956_c0_g1,0.0
100577272,TRINITY_DN8719_c0_g1,0.0
410980,TRINITY_DN11411_c0_g2,0.0
725943,TRINITY_DN27302_c0_g1,5e-91
100577860,TRINITY_DN35903_c0_g1,3e-23
408770,TRINITY_DN7345_c0_g1,0.0
408770,TRINITY_DN7345_c0_g1,3e-08
408770,TRINITY_DN7345_c0_g1,5e-08
551628,TRINITY_DN11301_c1_g1,0.0
410982,TRINITY_DN11560_c0_g1,0.0
725548,TRINITY_DN11573_c1_g1,1e-101
100577397,TRINITY_DN6442_c0_g1,0.0
725475,TRINITY_DN7010_c0_g2,5e-93
408772,TRINITY_DN12579_c0_g1,8e-83
725360,TRINITY_DN6918_c0_g3,5e-160
408773,TRINITY_DN33889_c0_g2,5e-127
408774,TRINITY_DN10403_c0_g1,0.0
410985,TRINITY_DN13758_c0_g1,0.0
100577497,TRINITY_DN13758_c0_g1,2e-54
412574,TRINITY_DN13758_c0_g1,0.0
725125,TRINITY_DN20678_c0_g1,0.0
411633,TRINITY_DN10645_c0_g1,0.0
102656131,TRINITY_DN4815_c0_g1,7e-84
409140,TRINITY_DN9928_c0_g1,3e-81
725013,TRINITY_DN6039_c0_g1,3e-78
724973,TRINITY_DN12465_c0_g1,0.0
409949,TRINITY_DN33243_c0_g1,2e-83
409949,TRINITY_DN33243_c0_g1,1e-22
409949,TRINITY_DN33243_c0_g1,3e-17
409949,TRINITY_DN33243_c0_g1,5e-13
409949,TRINITY_DN33243_c0_g1,2e-10
409949,TRINITY_DN33243_c0_g1,4e-10
409949,TRINITY_DN33243_c0_g1,7e-07
413520,TRINITY_DN13779_c0_g2,2e-160
724923,TRINITY_DN13779_c0_g2,1e-128
724890,TRINITY_DN11465_c0_g1,0.0
724855,TRINITY_DN8510_c0_g1,4e-100
413523,TRINITY_DN15796_c0_g1,0.0
552194,TRINITY_DN9650_c0_g1,0.0
552213,TRINITY_DN14882_c0_g1,2e-39
100578880,TRINITY_DN11611_c0_g1,3e-56
102655503,TRINITY_DN11611_c0_g1,7e-80
102655503,TRINITY_DN11611_c0_g1,2e-18
724741,TRINITY_DN10151_c0_g1,0.0
102656620,TRINITY_DN13038_c0_g1,3e-134
552727,TRINITY_DN6619_c1_g1,8e-79
411917,TRINITY_DN7428_c0_g1,0.0
409983,TRINITY_DN13692_c0_g2,0.0
409983,TRINITY_DN13692_c0_g2,3e-56
409983,TRINITY_DN13692_c0_g2,3e-50
409983,TRINITY_DN13692_c0_g2,3e-49
409983,TRINITY_DN13692_c0_g2,1e-47
409983,TRINITY_DN13692_c0_g2,2e-46
409983,TRINITY_DN13692_c0_g2,3e-32
409983,TRINITY_DN13692_c0_g2,4e-27
409983,TRINITY_DN13692_c0_g2,9e-19
551101,TRINITY_DN14218_c1_g2,0.0
552704,TRINITY_DN7838_c0_g1,0.0
552698,TRINITY_DN78_c0_g2,0.0
411678,TRINITY_DN32006_c0_g1,1e-137
411677,TRINITY_DN3785_c0_g1,4e-64
552428,TRINITY_DN13432_c0_g1,0.0
408775,TRINITY_DN10305_c1_g1,0.0
408775,TRINITY_DN10305_c1_g1,2e-25
410986,TRINITY_DN10311_c0_g1,0.0
410987,TRINITY_DN5315_c0_g1,0.0
552379,TRINITY_DN10841_c0_g1,0.0
550918,TRINITY_DN10770_c0_g1,0.0
414051,TRINITY_DN11193_c0_g1,0.0
724304,TRINITY_DN12246_c0_g4,0.0
724257,TRINITY_DN8325_c1_g1,4e-96
552336,TRINITY_DN8325_c0_g1,2e-144
552322,TRINITY_DN32112_c0_g1,8e-92
409658,TRINITY_DN14149_c2_g1,0.0
412897,TRINITY_DN13003_c1_g1,0.0
726806,TRINITY_DN4723_c0_g1,2e-103
411919,TRINITY_DN11941_c0_g1,5e-72
412443,TRINITY_DN7573_c0_g1,1e-115
412442,TRINITY_DN341_c0_g1,2e-150
550886,TRINITY_DN9634_c0_g1,0.0
100579056,TRINITY_DN18661_c0_g1,2e-71
408822,TRINITY_DN36207_c0_g1,6e-173
411058,TRINITY_DN8239_c0_g1,0.0
411059,TRINITY_DN13109_c0_g11,0.0
411060,TRINITY_DN11677_c0_g1,0.0
