am,bt,evalue
411793,100651270,0.0
725734,100651392,2e-136
100359410,100650867,1e-38
494511,100647210,0.0
552306,100648511,4e-91
725629,100642843,4e-166
552266,100648394,7e-99
409817,100647260,0.0
413205,100651485,0.0
413204,100651601,2e-166
411980,100651800,0.0
409296,100652074,0.0
411609,100647261,0.0
102656048,100642488,0.0
102656088,105665853,0.0
100578352,100642605,0.0
413796,100652212,2e-29
550869,100647958,2e-13
726162,100647730,0.0
408867,100647847,0.0
726672,100644058,6e-122
724259,100651109,5e-135
724308,100646569,1e-147
413645,100646690,5e-119
410005,100646449,0.0
102656738,100650988,4e-97
412756,105666878,6e-32
102656504,100645856,0.0
551512,100645428,0.0
409842,100645546,0.0
724745,100651353,1e-117
724655,100651353,0.0
724565,100646811,2e-74
100576637,100651231,9e-62
413005,100645195,0.0
102654710,100645521,2e-72
100577393,100645521,0.0
100577393,100645521,8e-19
409721,100649409,2e-16
725512,100645630,7e-148
725479,100646011,0.0
413040,100646223,0.0
100577583,100646341,1e-92
100577629,100648555,0.0
100577923,100646465,1e-67
100577963,100651541,5e-08
413043,100647883,0.0
411978,100647759,0.0
725017,100647883,0.0
725017,100647883,2e-171
102654206,105666885,1e-107
102654660,105666884,3e-83
724783,100651470,4e-92
102654621,100647281,2e-125
724892,100647166,2e-85
102654897,100651707,3e-60
102654534,100651589,7e-72
413785,100645079,5e-103
409786,100648204,0.0
409787,100644720,0.0
724389,100643404,0.0
724389,100643404,2e-81
409889,100643731,0.0
406131,100643608,0.0
410135,100644327,0.0
725997,100647883,0.0
100578421,100642248,0.0
100577526,100642367,0.0
102654344,100642367,3e-25
550870,100645988,0.0
100577819,100646585,9e-101
100578041,100646466,1e-153
409626,100646106,2e-123
411355,100646706,0.0
409028,100646905,0.0
413328,100651947,0.0
412339,100647145,0.0
551700,105666987,0.0
724703,100646646,0.0
409448,100646889,0.0
409448,100646889,4e-28
409448,100646889,5e-17
409448,100646889,3e-16
409448,100646889,6e-11
102655446,105666988,2e-136
102655446,105666988,4e-61
411673,100647087,0.0
412202,100647447,1e-71
725256,100647563,1e-44
725300,100647683,3e-47
409183,100643141,0.0
102655953,100644351,7e-145
102655953,100644351,8e-19
102654453,100644232,4e-83
100577894,100644232,0.0
100577894,100644232,7e-33
409425,100649278,0.0
412099,100649040,0.0
725592,100649158,0.0
725630,105666740,9e-75
412931,100648806,0.0
412932,100648696,0.0
725570,100648582,2e-145
412933,100648466,0.0
552046,100644943,9e-22
409675,100648000,4e-155
409675,100648000,6e-155
409675,100648000,3e-154
409675,100648000,2e-153
725800,100643855,0.0
725800,100643855,7e-180
725800,100643855,5e-153
725800,100643855,8e-134
725800,100643855,6e-97
725800,100643855,5e-46
725800,100643855,7e-38
725868,105666274,4e-25
725964,100647880,0.0
408896,100645674,0.0
100577897,100652279,2e-94
102655460,100652279,9e-18
724260,100645559,7e-112
724309,100651920,2e-59
102655379,100651920,3e-67
724390,100645324,0.0
100577698,105665834,4e-71
100578742,100643692,0.0
725417,105665833,0.0
551760,100646883,2e-36
551788,100648278,3e-72
100577491,100648277,6e-133
413746,100642451,2e-110
551865,100652039,0.0
410054,100644252,0.0
727497,105665838,0.0
727501,100644924,2e-108
409459,100650140,1e-06
412823,100650499,1e-45
726423,100647458,0.0
551924,100650262,4e-12
551924,100650262,1e-09
551924,100650262,4e-05
551952,100649655,0.0
551973,100651995,0.0
100578602,100643161,0.0
100576568,105665839,4e-27
413730,100645445,0.0
724860,100646342,0.0
552112,100648633,0.0
100578433,100647499,0.0
100576400,100650361,8e-128
413173,100649575,0.0
552008,105665840,0.0
724517,100650844,0.0
100126690,100651564,3e-106
100576222,100643078,5e-169
411387,100643324,0.0
100578311,100643649,2e-132
102655238,100649995,3e-54
100576162,100643764,0.0
412481,100643890,0.0
411875,100644016,0.0
100578239,100644868,0.0
413368,100644438,0.0
726192,100644556,3e-132
552387,100644677,0.0
552363,100644801,0.0
726081,100645004,0.0
552327,100645372,0.0
100578875,100645675,0.0
552305,100645244,0.0
550827,100645489,0.0
100578105,100645122,0.0
411692,100645908,0.0
551046,100646142,0.0
551087,100646021,0.0
406076,100646343,3e-94
411154,100650115,0.0
551222,100646707,4e-165
102653648,105665819,0.0
409928,100650279,0.0
408894,100647968,0.0
409291,100642959,0.0
411969,100642842,0.0
409292,100642724,0.0
409293,100642604,0.0
551566,100642366,0.0
725770,100642247,0.0
725673,100648861,0.0
725673,100648861,3e-49
725599,100648976,0.0
551020,100650403,0.0
409617,100649958,0.0
100576151,100650280,8e-157
724982,100650723,2e-155
100576116,100650153,0.0
409809,100649498,0.0
413189,100649622,0.0
102655111,100649841,6e-53
725097,100649730,3e-116
409810,100649293,0.0
413190,100649174,0.0
100577936,100644847,1e-146
551099,100644251,2e-126
412917,100643889,0.0
724323,100651801,0.0
412545,100642926,0.0
724399,100643648,0.0
552645,100643284,6e-116
100578434,100648516,9e-58
100578434,100648516,1e-43
100578434,100648516,7e-41
100578434,100648516,1e-26
100578434,100648516,9e-15
100578434,100648516,6e-13
100578434,100648516,5e-11
100578434,100648516,1e-08
100578434,100648516,1e-05
100577712,100643041,0.0
725216,100643011,1e-115
725216,100643011,1e-16
725216,100643011,6e-11
409451,100643526,4e-61
409452,100647498,0.0
409897,100650642,0.0
409899,100651038,0.0
724976,100651157,0.0
724928,100651281,0.0
413971,100644964,0.0
100577552,100645080,0.0
727549,100643889,1e-93
100577778,100650524,0.0
724859,100650199,4e-118
724859,100650199,7e-39
411176,100647217,0.0
408892,100647336,0.0
550816,100647577,0.0
408891,100647694,3e-132
408890,100647968,0.0
411175,100643198,0.0
408889,105665855,0.0
408889,105665855,2e-143
408888,100649210,0.0
100576836,100649450,3e-107
725217,105665852,6e-49
725217,105665852,1e-14
725217,105665852,1e-06
100578546,100649330,0.0
725301,100650598,1e-159
413076,100646780,0.0
100578266,100646643,0.0
413074,100650843,0.0
413073,100651077,0.0
406143,100631063,7e-48
408887,100649175,0.0
408886,100649294,3e-170
102654776,100649412,0.0
411173,100649534,0.0
411172,100649842,0.0
550921,100649959,3e-71
411171,100650201,8e-120
100576703,100650077,0.0
100577643,100650201,2e-42
100576666,100651199,0.0
551856,100651039,0.0
724656,100650439,0.0
551066,100650683,0.0
102656846,105665847,0.0
411595,100650809,2e-110
100577386,100650559,0.0
551055,100651324,0.0
410031,100651158,0.0
727108,100651522,0.0
412170,100651442,0.0
412169,100651282,0.0
551345,100651878,0.0
102654626,100643228,3e-18
412666,105665848,7e-178
551178,100652116,8e-180
724816,100650514,1e-105
724816,100650514,1e-100
724816,100650514,3e-24
724816,100650514,3e-14
411167,100652233,0.0
411166,100651204,7e-37
411166,100651204,6e-32
100576304,100650482,0.0
100576304,100650482,3e-27
408884,100650599,0.0
411164,100645833,0.0
411163,100645948,0.0
100577669,100646063,0.0
408883,100646296,1e-88
725218,100646413,0.0
408882,100646657,0.0
100577083,100646535,3e-28
724172,100646535,0.0
550677,100646904,0.0
550922,100646781,0.0
724220,100647023,0.0
102654403,100649652,1e-07
411159,100647666,3e-06
408880,100647335,0.0
102654173,100647576,0.0
408879,100647693,0.0
411158,100647898,0.0
551749,100648019,0.0
408878,100648133,0.0
551045,100648248,0.0
102653691,105667017,5e-128
100576253,100650724,8e-29
552589,100644909,0.0
552589,100644909,3e-38
552589,100644909,5e-25
409263,100644092,0.0
410159,100642571,0.0
724516,100645636,2e-106
100577622,100651840,0.0
408877,100648747,0.0
411156,100648941,0.0
724310,100649060,0.0
550968,100648632,0.0
411157,100650960,0.0
411157,100650960,7e-150
411157,100650960,6e-46
552204,100650083,0.0
412020,100649142,0.0
727346,100651721,0.0
409317,100646911,0.0
412021,100648097,0.0
552314,100651606,1e-123
409336,100644892,0.0
409977,100646509,0.0
409977,100646509,5e-15
100577764,100646746,8e-155
727380,100649026,0.0
100577846,100649026,0.0
100577846,100649026,8e-126
411155,100644721,0.0
102655130,100645594,3e-89
551398,100645285,0.0
724676,100645488,9e-131
551188,100644604,0.0
102655973,105665836,2e-18
100579060,105665836,4e-114
102655934,105665835,0.0
408876,100644292,1e-143
100576336,100644402,6e-94
411148,100651822,2e-34
411150,100643323,0.0
100576307,100643447,0.0
100576179,100643932,0.0
100577213,100644386,3e-110
411147,100644507,0.0
100576621,100644989,3e-78
408875,100644627,4e-126
411145,100645357,0.0
408874,100645228,0.0
551600,100645662,0.0
551631,100650972,7e-27
551659,105666875,0.0
412889,100645782,0.0
724221,100646049,1e-17
412888,100643145,0.0
412887,100650021,0.0
724391,100650137,0.0
100577636,100643268,3e-171
100576895,100650263,1e-157
100577815,100650386,0.0
409707,100643391,1e-163
724611,100650509,0.0
409708,100643512,0.0
409709,100643512,0.0
412984,100644113,0.0
412985,100643750,0.0
724747,100647956,4e-09
412986,100643995,0.0
552047,100644234,1e-83
100577057,100644666,1e-30
411144,100644425,5e-136
724929,100644787,0.0
408872,100650869,0.0
100577647,100643392,2e-143
100576719,105666872,0.0
724311,100643146,0.0
724352,100643513,5e-84
102655284,105665620,0.0
552224,100642909,0.0
102655356,105666871,0.0
102656865,100642909,5e-90
412279,100648731,0.0
409536,100644543,0.0
100577805,100648844,9e-89
409972,100643638,3e-71
725593,100644855,0.0
725593,100644855,2e-112
551088,100650423,0.0
411142,100648119,0.0
411141,100647048,0.0
409305,100650750,0.0
100577214,100642474,0.0
100577168,105666870,0.0
725258,100642272,6e-175
725130,100652302,0.0
100577919,100649315,0.0
550689,100652182,0.0
551371,100649432,0.0
100577958,100642788,0.0
550969,100645661,0.0
409358,100649180,0.0
410136,100649507,0.0
727310,100649630,0.0
727306,100649813,3e-71
551552,100650327,1e-94
413783,100650444,0.0
413782,100650650,0.0
413781,100650774,6e-146
410066,100650889,0.0
551817,100651164,9e-119
412194,100651646,1e-155
412131,100649572,1e-99
725814,100649814,3e-29
552272,100651763,6e-102
100579061,100652003,0.0
726754,100652125,4e-171
724832,100652243,0.0
552285,100642288,4e-159
725480,100642730,0.0
725513,100652243,6e-19
413472,100648671,0.0
551617,100648550,0.0
413473,100648430,0.0
413474,100650434,0.0
409055,100648051,0.0
725719,100647928,0.0
726883,100647494,0.0
412366,100647373,2e-167
409450,100647255,4e-72
409450,100647255,2e-06
412367,100647138,0.0
551811,100647016,0.0
550710,100646859,0.0
413165,100646653,7e-168
412919,100646532,0.0
725879,100646406,0.0
411935,100645983,0.0
411637,100645187,0.0
100578059,100645748,0.0
411638,100645438,8e-172
100576337,100645867,0.0
552472,100645626,2e-77
552472,100645626,8e-11
552455,100650061,0.0
411865,100644840,0.0
552419,100644515,5e-124
413877,100644714,6e-118
409356,100644325,2e-144
551150,100644206,0.0
726222,100651521,4e-49
409946,105665822,9e-172
413512,100651679,0.0
724861,100647616,0.0
100577346,100647729,0.0
724930,100652115,4e-136
724977,100652232,0.0
550703,100646394,3e-152
552267,100646163,0.0
413046,100646046,0.0
725173,105665794,1e-06
413045,100646276,2e-86
100049551,100646276,4e-92
552159,100643632,4e-116
409593,100645698,0.0
725365,105666736,1e-144
100576669,100645816,0.0
552540,100645581,0.0
552520,100645146,0.0
412199,100645269,0.0
552496,100645031,0.0
102654045,100644831,1e-34
724480,100644831,0.0
724442,100643749,0.0
724658,100649086,2e-05
100576838,100643507,7e-55
551098,100642355,2e-25
550700,100645392,0.0
409528,100646610,6e-175
413356,100647643,0.0
411670,100644521,0.0
100576976,100647846,0.0
552244,100648496,0.0
725881,100644198,2e-40
725813,100644082,0.0
413898,100643751,1e-162
413899,100649791,0.0
725761,100649557,0.0
412573,100643269,0.0
725707,105666872,0.0
552058,100643392,0.0
726481,100647344,6e-171
726463,100647224,3e-174
408868,100649364,3e-100
551660,100647466,3e-57
100579053,100647697,0.0
100578257,100647811,0.0
100578289,100647932,1e-161
102656082,105666062,0.0
551460,100648142,7e-12
551460,100648142,6e-11
551460,100648142,3e-09
408869,100648285,0.0
726163,100648403,8e-126
411140,100648169,0.0
100578659,105666063,6e-35
725801,100649696,0.0
409986,100645670,6e-22
552362,100648754,7e-145
725965,100649064,0.0
102655859,100649932,0.0
552656,100644807,5e-166
413720,100644487,0.0
100576298,100643696,2e-167
726399,100652239,0.0
100576146,100649454,3e-144
100576110,100648281,0.0
552600,100647299,1e-111
552586,100647299,3e-127
411814,100642759,0.0
413698,100645563,0.0
413699,100644296,0.0
552491,100646661,0.0
411683,100648167,0.0
409158,100651667,1e-68
100578523,100651204,0.0
411685,100643487,0.0
412994,100645563,3e-132
726656,100652121,0.0
413192,100642729,0.0
726699,100642847,0.0
102656070,105666002,0.0
552005,100642965,0.0
413152,100651330,0.0
100577417,100651330,1e-136
726842,100642252,0.0
102654105,100642252,1e-92
102654105,100642252,4e-09
411185,100642492,0.0
551400,100642608,9e-72
411186,100646625,0.0
102656466,100646028,2e-141
408953,100646028,0.0
551544,100646227,0.0
551570,100646418,5e-159
410013,100645836,8e-132
100576812,100646567,0.0
726343,100646930,9e-81
100576932,100646688,7e-97
552801,100646445,4e-178
412259,100646323,0.0
412896,100647004,0.0
726762,100644661,0.0
411586,100643453,0.0
102654592,105666009,0.0
411234,100647973,0.0
413332,100651603,0.0
724817,100651807,2e-140
413333,100651924,0.0
413334,100652043,0.0
413247,100645199,0.0
413246,100642405,1e-133
724262,100642521,3e-180
413411,100642640,0.0
413410,100647622,0.0
551260,100650727,1e-155
551295,100652196,0.0
100577972,100643205,0.0
727230,100649260,0.0
727239,100651838,1e-42
102656137,105665997,0.0
727247,100642885,4e-134
727249,100650648,0.0
413831,100646744,0.0
727260,100647734,0.0
100577220,100648441,0.0
409410,100649628,0.0
412274,100649366,0.0
409806,100649931,1e-158
551349,100650244,0.0
409350,100650846,1e-137
726196,100650963,4e-55
409082,100650041,0.0
409082,100650041,2e-51
409082,100650041,3e-50
551193,100650485,0.0
409083,100650603,0.0
410041,100651083,0.0
100577707,100651205,0.0
409590,100651604,0.0
550937,100651882,1e-158
409277,105666000,1e-164
413065,100647423,0.0
413637,100647300,0.0
100578235,100647102,2e-70
411229,100646982,0.0
408949,100645329,0.0
411230,100646383,0.0
725762,100649505,2e-116
411231,100646262,0.0
408950,100646150,0.0
725708,100645719,0.0
408951,100646626,4e-173
408952,100645007,0.0
409691,100645949,0.0
102655332,100646865,0.0
100577221,100643698,0.0
725174,100643812,0.0
100577132,100643939,2e-90
100577098,100644137,0.0
413153,100648209,0.0
551437,100649382,0.0
100577026,100649504,0.0
551405,100649627,6e-106
411748,100649734,0.0
725481,100650040,0.0
551644,105666811,5e-80
102654594,100650158,0.0
100577997,100650284,4e-57
413384,100650406,0.0
413383,100650529,0.0
408942,100643409,0.0
102655143,100643532,0.0
102655143,100643532,2e-34
408944,100643532,0.0
411227,100643769,0.0
408945,100643895,0.0
102656548,100644138,3e-166
726210,100643654,0.0
100578177,100648982,8e-163
100578207,100649095,0.0
726358,100644330,0.0
551662,100644684,0.0
413167,100644446,0.0
100577489,100649215,2e-84
100577571,100644369,1e-20
409801,100644683,0.0
413168,100645279,2e-48
726532,100644789,5e-122
409802,100644545,5e-172
100578236,100644427,1e-144
100578236,100644427,1e-16
412681,100643676,0.0
724263,100644317,1e-82
100577875,100644199,3e-100
724353,100643997,6e-120
724353,100643997,2e-11
409768,100643873,5e-173
413098,100645036,0.0
724476,100645756,3e-54
410140,100645756,0.0
550687,100646181,0.0
413957,100645877,0.0
413958,100649657,0.0
100577341,100649962,4e-46
724704,100650364,0.0
408939,105665986,4e-150
411226,100650647,0.0
724862,100650771,5e-136
551130,100650887,0.0
100577986,100651082,0.0
551047,100651329,4e-145
406083,100651447,0.0
409913,100651569,7e-132
102653587,100651685,2e-14
725131,100643575,0.0
494506,100651999,4e-139
725018,100885794,8e-106
724631,100652238,2e-44
725260,100645716,6e-116
725514,100643865,1e-91
726786,100648599,0.0
726362,100644132,5e-153
551524,100649831,0.0
409624,100648538,0.0
102655754,100648419,0.0
409693,105665951,1e-102
102655672,100648054,9e-34
725406,100648054,0.0
725064,100649552,2e-102
725064,100649552,2e-07
725019,100650426,3e-55
408935,100650549,0.0
551661,100650797,0.0
408936,100650912,0.0
551602,100651110,0.0
408937,100651232,3e-172
551779,100651471,7e-87
409212,100651590,0.0
724659,100651708,5e-81
100576492,100651826,1e-72
409389,100651944,0.0
100188904,100652067,2e-90
100576528,100647047,2e-73
724312,100647835,0.0
100578995,100647835,0.0
411599,100646810,0.0
550818,100647165,0.0
413280,100647634,2e-12
100576606,100645854,0.0
100576606,100645854,9e-60
409077,100646048,0.0
724612,100646324,1e-144
724612,100646324,8e-90
724612,100646324,5e-21
724143,100648987,0.0
725416,100646869,2e-112
413176,100646628,0.0
413177,105666188,1e-114
100576450,100647869,3e-66
412552,100648870,0.0
102654121,105666190,3e-135
552152,100646266,2e-89
727091,100643217,0.0
551259,100643650,0.0
551259,100643650,5e-72
551259,100643650,8e-68
551259,100643650,2e-61
551259,100643650,4e-59
551259,100643650,8e-59
551259,100643650,1e-58
551259,100643650,3e-57
551259,100643650,2e-53
551259,100643650,1e-51
551259,100643650,3e-51
551259,100643650,3e-50
551259,100643650,2e-49
551259,100643650,3e-49
551259,100643650,4e-49
551259,100643650,3e-46
551259,100643650,1e-45
551259,100643650,5e-45
551259,100643650,2e-44
551259,100643650,8e-44
551259,100643650,9e-44
551259,100643650,1e-43
551259,100643650,8e-42
551259,100643650,3e-41
551259,100643650,9e-41
551259,100643650,4e-40
551259,100643650,3e-39
551259,100643650,2e-37
551259,100643650,1e-36
551259,100643650,3e-36
551259,100643650,1e-35
551259,100643650,2e-35
551259,100643650,2e-34
551259,100643650,6e-34
551259,100643650,9e-34
551259,100643650,1e-33
551259,100643650,2e-33
551259,100643650,3e-33
551259,100643650,4e-32
551259,100643650,5e-32
551259,100643650,6e-32
551259,100643650,6e-31
551259,100643650,7e-31
551259,100643650,8e-31
551259,100643650,3e-30
551259,100643650,5e-30
551259,100643650,8e-30
551259,100643650,3e-29
551259,100643650,2e-28
551259,100643650,1e-27
551259,100643650,5e-27
551259,100643650,9e-27
551259,100643650,2e-26
551259,100643650,7e-25
551259,100643650,4e-24
551259,100643650,1e-23
551259,100643650,6e-23
551259,100643650,7e-22
551259,100643650,8e-21
