am,ln,evalue
XP_003396499.2,KMQ93815.1,8e-119
XP_003396499.2,KMQ93815.1,8e-61
XP_003396499.2,KMQ93815.1,5e-25
XP_003396501.1,KMR03371.1,8e-158
XP_003396503.1,KMQ85706.1,3e-99
XP_003396507.1,KMQ91455.1,7e-44
XP_003396508.1,KMQ94818.1,5e-90
XP_003396511.1,KMQ91999.1,8e-175
XP_003396513.1,KMQ95252.1,1e-17
XP_003396516.1,KMQ90314.1,0.0
XP_003396517.1,KMQ90314.1,9e-131
XP_003396519.1,KMQ95250.1,2e-43
XP_003396525.1,KMQ91933.1,1e-37
XP_003396532.1,KMR01635.1,8e-22
XP_003396534.1,KMR05274.1,2e-78
XP_003396535.2,KMQ91535.1,2e-29
XP_003396535.2,KMQ91535.1,2e-26
XP_003396535.2,KMQ91535.1,3e-18
XP_003396535.2,KMQ91535.1,4e-13
XP_003396535.2,KMQ91535.1,1e-05
XP_003396540.2,KMQ97389.1,2e-17
XP_003396546.1,KMQ92829.1,0.0
XP_003396547.2,KMQ94117.1,6e-113
XP_003396553.1,KMQ94422.1,6e-155
XP_003396554.1,KMQ90487.1,3e-138
XP_003396554.1,KMQ90487.1,6e-09
XP_003396554.1,KMQ90487.1,2e-07
XP_003396555.1,KMQ89404.1,1e-76
XP_003396558.2,KMR05197.1,0.0
XP_003396560.1,KMQ96237.1,2e-64
XP_003396562.1,KMQ96482.1,0.0
XP_003396566.1,KMQ95749.1,0.0
XP_003396566.1,KMQ95749.1,1e-86
XP_003396567.1,KMR01389.1,0.0
XP_003396568.1,KMQ93383.1,0.0
XP_003396570.1,KMQ90486.1,5e-99
XP_003396571.1,KMQ92694.1,7e-76
XP_003396572.1,KMQ92695.1,7e-135
XP_003396576.1,KMQ97454.1,6e-116
XP_003396577.1,KMQ97455.1,1e-38
XP_003396578.1,KMQ97451.1,0.0
XP_003396579.1,KMQ97452.1,0.0
XP_003396581.1,KMQ95748.1,0.0
XP_003396582.1,KMQ88670.1,2e-99
XP_003396582.1,KMQ88670.1,6e-14
XP_003396582.1,KMQ88670.1,8e-06
XP_003396583.1,KMQ94901.1,0.0
XP_003396584.1,KMQ88012.1,0.0
XP_003396587.1,KMQ85520.1,1e-126
XP_003396588.1,KMQ94977.1,0.0
XP_003396589.1,KMQ94978.1,3e-117
XP_003396591.1,KMQ94493.1,2e-38
XP_003396592.1,KMQ97574.1,0.0
XP_003396595.1,KMR04882.1,0.0
XP_003396596.1,KMQ84910.1,2e-127
XP_003396598.1,KMQ92986.1,4e-122
XP_003396599.1,KMR04882.1,0.0
XP_003396600.1,KMQ93107.1,2e-142
XP_003396601.1,KMQ94817.1,3e-28
XP_003396602.1,KMQ96401.1,0.0
XP_003396603.2,KMR03881.1,2e-106
XP_003396604.1,KMQ88928.1,0.0
XP_003396608.1,KMR03880.1,0.0
XP_003396609.1,KMQ93988.1,5e-78
XP_003396610.1,KMQ90840.1,2e-141
XP_003396610.1,KMQ90840.1,5e-96
XP_003396612.1,KMQ93323.1,0.0
XP_003396615.1,KMQ98402.1,0.0
XP_003396616.1,KMQ97617.1,0.0
XP_003396617.2,KMR04934.1,0.0
XP_003396618.1,KMR03370.1,0.0
XP_003396619.1,KMR01443.1,0.0
XP_003396621.1,KMR04659.1,0.0
XP_003396622.1,KMR03372.1,7e-72
XP_003396623.1,KMR03369.1,1e-103
XP_003396627.1,KMQ97817.1,0.0
XP_003396630.1,KMQ89511.1,3e-66
XP_003396630.1,KMQ89511.1,1e-49
XP_003396632.1,KMQ87751.1,4e-58
XP_003396633.1,KMQ94011.1,7e-64
XP_003396634.1,KMQ94011.1,7e-64
XP_003396635.1,KMQ93881.1,0.0
XP_003396635.1,KMQ93881.1,2e-58
XP_003396636.1,KMQ84810.1,4e-132
XP_003396638.1,KMQ88460.1,5e-82
XP_003396639.1,KMQ90294.1,0.0
XP_003396640.1,KMQ90294.1,0.0
XP_003396641.1,KMQ94046.1,0.0
XP_003396642.1,KMQ93170.1,0.0
XP_003396643.1,KMQ93170.1,0.0
XP_003396644.1,KMQ90879.1,0.0
XP_003396645.1,KMQ90879.1,0.0
XP_003396647.1,KMR05282.1,2e-85
XP_003396649.1,KMR02205.1,1e-144
XP_003396650.1,KMR05282.1,0.0
XP_003396651.1,KMR05282.1,0.0
XP_003396653.2,KMQ92091.1,2e-26
XP_003396654.1,KMQ94712.1,0.0
XP_003396655.1,KMQ84999.1,5e-128
XP_003396656.1,KMQ96580.1,1e-163
XP_003396661.1,KMQ95503.1,0.0
XP_003396662.1,KMQ91997.1,9e-70
XP_003396664.1,KMQ91893.1,0.0
XP_003396666.1,KMQ91892.1,2e-151
XP_003396667.1,KMQ97746.1,5e-166
XP_003396668.1,KMQ93082.1,5e-120
XP_003396669.1,KMQ96377.1,0.0
XP_003396671.1,KMQ96904.1,5e-144
XP_003396672.1,KMQ89256.1,7e-21
XP_003396675.1,KMQ93491.1,8e-101
XP_003396677.1,KMQ93491.1,0.0
XP_003396679.1,KMQ93721.1,4e-15
XP_003396680.1,KMQ94444.1,2e-174
XP_003396681.1,KMQ93179.1,0.0
XP_003396682.1,KMQ91567.1,0.0
XP_003396685.1,KMR05205.1,0.0
XP_003396687.1,KMQ98035.1,8e-10
XP_003396689.1,KMQ88207.1,4e-94
XP_003396690.2,KMQ97639.1,0.0
XP_003396691.1,KMQ90310.1,2e-94
XP_003396694.1,KMQ82886.1,1e-113
XP_003396698.1,KMQ94349.1,0.0
XP_003396701.1,KMQ89736.1,0.0
XP_003396702.2,KMQ94244.1,0.0
XP_003396702.2,KMQ94244.1,1e-69
XP_003396704.1,KMQ98416.1,0.0
XP_003396706.1,KMQ98418.1,5e-47
XP_003396707.1,KMQ94445.1,0.0
XP_003396709.1,KMQ94020.1,4e-121
XP_003396713.1,KMQ95117.1,0.0
XP_003396716.1,KMR01380.1,5e-87
XP_003396717.1,KMQ91899.1,1e-118
XP_003396718.1,KMQ89566.1,3e-120
XP_003396719.1,KMQ93990.1,9e-60
XP_003396723.1,KMR04881.1,2e-117
XP_003396727.2,KMR05370.1,0.0
XP_003396728.1,KMQ92686.1,0.0
XP_003396729.1,KMQ97763.1,0.0
XP_003396731.1,KMQ97762.1,9e-97
XP_003396732.1,KMQ97760.1,4e-88
XP_003396733.1,KMQ97761.1,1e-46
XP_003396734.1,KMQ92843.1,1e-138
XP_003396735.1,KMQ86055.1,0.0
XP_003396736.1,KMQ97758.1,0.0
XP_003396738.1,KMQ97758.1,0.0
XP_003396739.1,KMQ88262.1,0.0
XP_003396741.1,KMQ86914.1,0.0
XP_003396742.1,KMQ92681.1,0.0
XP_003396745.1,KMQ92671.1,2e-166
XP_003396749.1,KMQ87139.1,0.0
XP_003396751.1,KMQ95875.1,0.0
XP_003396752.1,KMQ92713.1,0.0
XP_003396753.1,KMQ88790.1,1e-49
XP_003396756.1,KMQ95629.1,0.0
XP_003396759.1,KMQ89365.1,2e-71
XP_003396761.1,KMQ91901.1,1e-61
XP_003396763.1,KMQ89002.1,2e-64
XP_003396764.1,KMQ88215.1,0.0
XP_003396765.1,KMQ85301.1,3e-164
XP_003396766.1,KMQ93395.1,0.0
XP_003396767.1,KMQ93394.1,0.0
XP_003396769.1,KMR05026.1,4e-148
XP_003396769.1,KMR05026.1,2e-38
XP_003396770.1,KMR05025.1,0.0
XP_003396770.1,KMR05025.1,3e-67
XP_003396771.1,KMR05025.1,0.0
XP_003396771.1,KMR05025.1,2e-67
XP_003396773.1,KMQ96536.1,0.0
XP_003396775.2,KMQ97439.1,0.0
XP_003396776.1,KMR05359.1,1e-137
XP_003396778.1,KMQ88129.1,2e-123
XP_003396780.1,KMQ92070.1,5e-32
XP_003396782.1,KMQ91470.1,3e-27
XP_003396783.2,KMQ93750.1,8e-68
XP_003396783.2,KMQ93750.1,1e-52
XP_003396783.2,KMQ93750.1,1e-41
XP_003396783.2,KMQ93750.1,5e-07
XP_003396784.1,KMQ91470.1,1e-28
XP_003396785.1,KMQ91470.1,4e-10
XP_003396786.2,KMQ91032.1,0.0
XP_003396787.2,KMQ91914.1,0.0
XP_003396788.1,KMQ95701.1,0.0
XP_003396790.1,KMQ95701.1,0.0
XP_003396791.1,KMR01634.1,0.0
XP_003396794.1,KMQ91916.1,7e-61
XP_003396794.1,KMQ91916.1,3e-09
XP_003396795.2,KMR01635.1,3e-28
XP_003396797.1,KMQ91397.1,1e-56
XP_003396798.2,KMQ92247.1,0.0
XP_003396800.1,KMQ91915.1,2e-91
XP_003396801.1,KMQ87751.1,0.0
XP_003396802.1,KMQ95021.1,0.0
XP_003396803.1,KMQ95919.1,0.0
XP_003396804.1,KMQ89293.1,0.0
XP_003396809.1,KMQ91382.1,4e-113
XP_003396810.1,KMQ89355.1,1e-58
XP_003396811.1,KMQ93969.1,0.0
XP_003396813.1,KMQ83881.1,2e-68
XP_003396814.1,KMQ96923.1,0.0
XP_003396815.1,KMQ91589.1,4e-115
XP_003396818.1,KMQ95860.1,2e-37
XP_003396821.2,KMQ93696.1,0.0
XP_003396823.1,KMR05207.1,2e-71
XP_003396824.1,KMQ96086.1,2e-60
XP_003396825.1,KMQ89314.1,2e-15
XP_003396830.1,KMQ93555.1,6e-27
XP_003396832.1,KMQ93555.1,4e-47
XP_003396833.1,KMQ93555.1,4e-47
XP_003396835.1,KMR04661.1,4e-163
XP_003396836.1,KMQ95070.1,3e-20
XP_003396838.1,KMQ95071.1,0.0
XP_003396839.1,KMQ94288.1,0.0
XP_003396840.1,KMQ86240.1,7e-35
XP_003396841.1,KMQ95746.1,7e-131
XP_003396841.1,KMQ95746.1,2e-97
XP_003396846.1,KMQ98008.1,2e-20
XP_003396848.2,KMQ97302.1,4e-65
XP_003396849.1,KMQ95920.1,3e-105
XP_003396850.1,KMQ90408.1,4e-38
XP_003396851.1,KMQ86514.1,2e-165
XP_003396852.1,KMQ90409.1,0.0
XP_003396857.1,KMQ98387.1,0.0
XP_003396859.1,KMQ98385.1,1e-150
XP_003396861.1,KMQ96948.1,0.0
XP_003396863.1,KMQ84746.1,7e-16
XP_003396864.1,KMR01327.1,0.0
XP_003396865.1,KMQ97594.1,0.0
XP_003396866.1,KMQ98343.1,9e-40
XP_003396868.1,KMQ98257.1,1e-13
XP_003396869.1,KMQ97595.1,0.0
XP_003396871.1,KMQ97593.1,3e-49
XP_003396873.1,KMR03124.1,0.0
XP_003396874.1,KMQ98432.1,0.0
XP_003396875.1,KMQ98433.1,6e-116
XP_003396880.1,KMR05279.1,0.0
XP_003396881.1,KMR05280.1,2e-151
XP_003396882.1,KMQ95923.1,9e-06
XP_003396883.1,KMQ91793.1,0.0
XP_003396885.1,KMQ91277.1,1e-68
XP_003396886.1,KMR03016.1,0.0
XP_003396887.1,KMR03016.1,2e-171
XP_003396888.1,KMQ95942.1,0.0
XP_003396888.1,KMQ95942.1,2e-149
XP_003396889.1,KMQ95530.1,0.0
XP_003396890.1,KMQ95944.1,0.0
XP_003396892.1,KMQ95701.1,6e-07
XP_003396893.1,KMQ95529.1,2e-69
XP_003396894.1,KMQ97286.1,2e-56
XP_003396894.1,KMQ97286.1,2e-22
XP_003396895.1,KMQ87099.1,6e-56
XP_003396897.1,KMQ95531.1,0.0
XP_003396898.1,KMQ98041.1,0.0
XP_003396900.2,KMQ94154.1,0.0
XP_003396901.1,KMQ86006.1,5e-132
XP_003396904.1,KMQ96827.1,9e-132
XP_003396906.1,KMQ96828.1,0.0
XP_003396909.1,KMQ92821.1,0.0
XP_003396910.2,KMQ92339.1,1e-110
XP_003396911.1,KMQ92339.1,5e-114
XP_003396914.1,KMQ96369.1,0.0
XP_003396914.1,KMQ96369.1,3e-84
XP_003396915.1,KMQ96657.1,0.0
XP_003396916.1,KMR04344.1,0.0
XP_003396921.1,KMQ95528.1,0.0
XP_003396924.1,KMQ94009.1,1e-34
XP_003396925.1,KMQ94010.1,2e-53
XP_003396926.1,KMQ89565.1,3e-62
XP_003396927.1,KMR04345.1,1e-117
XP_003396929.1,KMR05196.1,0.0
XP_003396930.1,KMQ88585.1,0.0
XP_003396930.1,KMQ88585.1,1e-96
XP_003396931.1,KMQ83763.1,2e-22
XP_003396937.1,KMQ97875.1,3e-87
XP_003396939.1,KMQ94533.1,5e-36
XP_003396941.1,KMQ91457.1,0.0
XP_003396943.1,KMQ90056.1,2e-122
XP_003396944.1,KMQ87968.1,3e-129
XP_003396946.1,KMQ94570.1,0.0
XP_003396948.1,KMQ95089.1,0.0
XP_003396949.1,KMQ95089.1,0.0
XP_003396950.1,KMQ90055.1,0.0
XP_003396952.2,KMQ92665.1,9e-57
XP_003396952.2,KMQ92665.1,2e-44
XP_003396953.1,KMR04342.1,0.0
XP_003396953.1,KMR04342.1,1e-20
XP_003396953.1,KMR04342.1,2e-08
XP_003396954.1,KMQ90054.1,6e-70
XP_003396955.1,KMQ95088.1,1e-71
XP_003396956.1,KMQ95088.1,1e-71
XP_003396957.1,KMQ94569.1,9e-119
XP_003396959.1,KMQ92812.1,0.0
XP_003396960.2,KMQ96591.1,1e-72
XP_003396964.1,KMQ84992.1,3e-05
XP_003396967.1,KMQ96791.1,0.0
XP_003396969.1,KMQ93921.1,0.0
XP_003396970.1,KMQ90872.1,6e-180
XP_003396973.1,KMQ93344.1,0.0
XP_003396974.1,KMQ97530.1,2e-83
XP_003396975.1,KMR03009.1,4e-55
XP_003396978.1,KMQ90309.1,4e-43
XP_003396979.1,KMQ91231.1,0.0
XP_003396980.1,KMQ91230.1,0.0
XP_003396980.1,KMQ91230.1,3e-05
XP_003396981.1,KMQ91497.1,0.0
XP_003396982.1,KMQ94781.1,0.0
XP_003396983.1,KMQ95603.1,0.0
XP_003396986.1,KMQ95601.1,2e-153
XP_003396988.1,KMQ95600.1,2e-135
XP_003396989.1,KMQ95606.1,0.0
XP_003396990.1,KMQ95606.1,0.0
XP_003396995.1,KMQ92039.1,0.0
XP_003396996.1,KMQ92038.1,0.0
XP_003396997.1,KMQ92038.1,0.0
XP_003396998.1,KMQ88833.1,3e-66
XP_003396999.1,KMQ88971.1,0.0
XP_003397001.1,KMQ97638.1,0.0
XP_003397002.1,KMQ97637.1,0.0
XP_003397004.1,KMQ92378.1,7e-51
XP_003397005.1,KMQ92360.1,5e-06
XP_003397007.1,KMQ92865.1,4e-93
XP_003397009.1,KMQ98241.1,1e-164
XP_003397010.1,KMQ98241.1,3e-101
XP_003397012.1,KMR04596.1,0.0
XP_003397017.2,KMR04379.1,6e-148
XP_003397021.1,KMR04925.1,0.0
XP_003397022.1,KMQ95077.1,0.0
XP_003397023.1,KMQ92750.1,2e-145
XP_003397023.1,KMQ92750.1,2e-05
XP_003397024.1,KMQ85429.1,3e-71
XP_003397025.1,KMQ88816.1,9e-85
XP_003397030.1,KMQ94105.1,3e-114
XP_003397031.1,KMQ95607.1,0.0
XP_003397032.1,KMQ94102.1,6e-42
XP_003397035.1,KMR02222.1,1e-133
XP_003397038.1,KMR02224.1,2e-149
XP_003397038.1,KMR02224.1,3e-57
XP_003397038.1,KMR02224.1,3e-09
XP_003397039.1,KMR05120.1,0.0
XP_003397040.1,KMR05121.1,0.0
XP_003397044.1,KMQ97827.1,0.0
XP_003397046.1,KMQ97828.1,0.0
XP_003397048.1,KMQ97830.1,2e-82
XP_003397050.2,KMR04549.1,0.0
XP_003397051.1,KMQ90366.1,2e-160
XP_003397053.1,KMQ95831.1,1e-133
XP_003397054.1,KMQ94489.1,0.0
XP_003397055.1,KMQ93196.1,0.0
XP_003397059.1,KMQ92075.1,8e-51
XP_003397060.1,KMQ85564.1,8e-14
XP_003397064.1,KMQ90863.1,0.0
XP_003397065.1,KMQ90863.1,0.0
XP_003397066.1,KMQ90863.1,4e-142
XP_003397067.1,KMQ90863.1,4e-142
XP_003397068.1,KMQ91787.1,3e-15
XP_003397073.1,KMQ83796.1,5e-108
XP_003397075.2,KMR04800.1,1e-92
XP_003397076.1,KMR04822.1,2e-92
XP_003397078.1,KMQ95483.1,0.0
XP_003397079.1,KMQ86361.1,1e-165
XP_003397080.1,KMQ86361.1,2e-103
XP_003397081.1,KMQ89025.1,0.0
XP_003397081.1,KMQ89025.1,2e-118
XP_003397082.1,KMQ91274.1,4e-134
XP_003397083.1,KMR04801.1,4e-123
XP_003397083.1,KMR04801.1,3e-46
XP_003397084.1,KMQ90390.1,0.0
XP_003397085.1,KMR03323.1,0.0
XP_003397086.1,KMQ90392.1,0.0
XP_003397088.1,KMQ90391.1,0.0
XP_003397089.1,KMQ91930.1,6e-39
XP_003397091.1,KMQ97411.1,6e-68
XP_003397092.1,KMQ97418.1,4e-16
XP_003397096.1,KMQ97928.1,0.0
XP_003397097.1,KMQ94410.1,0.0
XP_003397098.1,KMQ94609.1,0.0
XP_003397099.1,KMQ88634.1,0.0
XP_003397102.1,KMQ90389.1,3e-159
XP_003397103.1,KMQ90389.1,3e-159
XP_003397104.2,KMQ90388.1,7e-79
XP_003397105.1,KMQ84426.1,4e-121
XP_003397107.2,KMQ93962.1,8e-40
XP_003397108.1,KMQ93961.1,6e-82
XP_003397109.1,KMQ84662.1,0.0
XP_003397111.1,KMQ94348.1,0.0
XP_003397113.1,KMQ92896.1,0.0
XP_003397117.1,KMQ95411.1,0.0
XP_003397118.1,KMQ93594.1,2e-108
XP_003397119.1,KMQ96744.1,1e-07
XP_003397120.1,KMQ90362.1,6e-40
XP_003397122.2,KMQ95482.1,0.0
XP_003397122.2,KMQ95482.1,1e-157
XP_003397124.1,KMQ94684.1,4e-64
XP_003397125.1,KMQ95491.1,4e-55
XP_003397129.1,KMQ89020.1,0.0
XP_003397134.1,KMQ96613.1,1e-41
XP_003397138.1,KMQ92127.1,2e-170
XP_003397140.1,KMQ89834.1,0.0
XP_003397142.1,KMQ83103.1,3e-134
XP_003397144.1,KMQ95271.1,2e-14
XP_003397145.1,KMQ85268.1,2e-20
XP_003397147.1,KMQ86139.1,2e-92
XP_003397148.1,KMQ94185.1,0.0
XP_003397149.1,KMQ96286.1,0.0
XP_003397153.1,KMQ81672.1,2e-22
XP_003397154.1,KMQ93612.1,8e-108
XP_003397158.1,KMQ89500.1,3e-85
XP_003397161.1,KMQ90444.1,0.0
XP_003397163.1,KMR04459.1,0.0
XP_003397164.1,KMQ94923.1,0.0
XP_003397165.1,KMQ94784.1,5e-154
XP_003397165.1,KMQ94784.1,3e-19
XP_003397165.1,KMQ94784.1,1e-08
XP_003397166.1,KMQ94579.1,0.0
XP_003397166.1,KMQ94579.1,5e-23
XP_003397166.1,KMQ94579.1,2e-18
XP_003397170.1,KMQ92377.1,6e-75
XP_003397171.2,KMQ94956.1,3e-42
XP_003397174.1,KMQ94822.1,8e-44
XP_003397175.1,KMQ86205.1,7e-27
XP_003397176.1,KMR02827.1,0.0
XP_003397177.2,KMR02827.1,0.0
XP_003397179.1,KMQ98053.1,0.0
XP_003397180.1,KMQ98052.1,0.0
XP_003397181.1,KMQ98051.1,3e-10
XP_003397182.1,KMQ98050.1,0.0
XP_003397183.1,KMQ98048.1,2e-122
XP_003397184.1,KMQ90371.1,0.0
XP_003397185.1,KMQ96738.1,0.0
XP_003397186.1,KMQ92820.1,0.0
XP_003397187.1,KMQ95885.1,1e-71
XP_003397190.1,KMQ84117.1,0.0
XP_003397192.1,KMQ95882.1,6e-157
XP_003397194.1,KMR04541.1,0.0
XP_003397203.1,KMQ96559.1,2e-49
XP_003397204.1,KMQ89171.1,1e-07
XP_003397205.1,KMQ90499.1,5e-119
XP_003397207.1,KMQ90464.1,2e-24
XP_003397208.1,KMQ95122.1,3e-88
XP_003397209.1,KMQ95921.1,0.0
XP_003397210.1,KMQ98384.1,3e-73
XP_003397212.1,KMQ92764.1,5e-112
XP_003397212.1,KMQ92764.1,2e-20
XP_003397214.1,KMQ93198.1,6e-29
XP_003397215.1,KMQ89031.1,0.0
XP_003397220.1,KMQ89571.1,4e-172
XP_003397221.1,KMQ92286.1,0.0
XP_003397222.1,KMQ92286.1,0.0
XP_003397223.1,KMQ89702.1,0.0
XP_003397225.1,KMQ89702.1,1e-140
XP_003397226.1,KMQ94192.1,0.0
XP_003397227.1,KMQ94192.1,0.0
XP_003397228.1,KMQ94145.1,0.0
XP_003397229.1,KMQ89994.1,1e-160
XP_003397230.1,KMQ88016.1,0.0
XP_003397231.1,KMQ94193.1,5e-70
XP_003397233.1,KMQ92940.1,0.0
XP_003397234.1,KMQ97131.1,4e-53
XP_003397236.1,KMQ93962.1,2e-05
XP_003397237.1,KMQ88818.1,9e-05
XP_003397238.1,KMQ86233.1,2e-174
XP_003397239.1,KMQ86233.1,2e-174
XP_003397240.2,KMQ95456.1,0.0
XP_003397246.2,KMR05289.1,6e-72
XP_003397247.1,KMQ95899.1,1e-17
XP_003397247.1,KMQ95899.1,9e-14
XP_003397251.1,KMQ90091.1,1e-38
XP_003397253.1,KMQ90950.1,0.0
XP_003397254.1,KMQ91732.1,1e-99
XP_003397255.1,KMQ96483.1,7e-80
XP_003397260.1,KMQ93195.1,0.0
XP_003397260.1,KMQ93195.1,5e-51
XP_003397260.1,KMQ93195.1,5e-50
XP_003397262.1,KMQ91826.1,0.0
XP_003397263.1,KMQ97947.1,0.0
XP_003397264.1,KMQ83528.1,1e-129
XP_003397265.1,KMQ98496.1,2e-149
XP_003397266.1,KMQ97963.1,4e-50
XP_003397270.1,KMQ98493.1,1e-105
XP_003397271.1,KMQ98489.1,0.0
XP_003397274.1,KMQ98492.1,0.0
XP_003397279.1,KMQ96562.1,0.0
XP_003397281.1,KMQ96431.1,3e-157
XP_003397283.1,KMQ92243.1,5e-54
XP_003397284.1,KMQ92244.1,6e-158
XP_003397286.1,KMQ82459.1,5e-28
XP_003397287.2,KMQ97534.1,0.0
XP_003397288.1,KMQ96563.1,0.0
XP_003397289.2,KMQ98477.1,0.0
XP_003397291.1,KMQ92589.1,2e-35
XP_003397292.1,KMQ98204.1,7e-110
XP_003397293.1,KMQ98206.1,2e-115
XP_003397294.1,KMQ84290.1,6e-16
XP_003397295.1,KMQ94957.1,2e-89
XP_003397296.1,KMQ97216.1,1e-68
XP_003397297.1,KMQ95962.1,0.0
XP_003397298.1,KMQ84956.1,0.0
XP_003397300.1,KMQ95962.1,0.0
XP_003397302.1,KMQ83304.1,1e-27
XP_003397303.1,KMQ92042.1,0.0
XP_003397307.1,KMQ91298.1,0.0
XP_003397310.1,KMQ96995.1,0.0
XP_003397311.1,KMQ98022.1,1e-97
XP_003397313.1,KMQ98024.1,6e-24
XP_003397314.1,KMR05186.1,2e-34
XP_003397315.1,KMQ89459.1,2e-83
XP_003397316.1,KMQ89459.1,2e-83
XP_003397317.1,KMQ90233.1,0.0
XP_003397318.1,KMQ98225.1,5e-30
XP_003397319.2,KMQ95067.1,3e-92
XP_003397320.1,KMQ89442.1,8e-173
XP_003397321.1,KMQ90196.1,0.0
XP_003397322.1,KMQ90195.1,2e-150
XP_003397323.1,KMQ90195.1,2e-150
XP_003397324.1,KMQ90195.1,2e-150
XP_003397325.1,KMR05185.1,6e-53
XP_003397327.1,KMQ95938.1,0.0
XP_003397328.1,KMR03876.1,0.0
XP_003397329.2,KMQ97408.1,0.0
XP_003397331.1,KMQ96919.1,3e-60
XP_003397335.1,KMQ93534.1,1e-10
XP_003397338.1,KMQ95962.1,0.0
XP_003397339.1,KMR00321.1,0.0
XP_003397339.1,KMR00321.1,3e-27
XP_003397341.1,KMQ87011.1,1e-90
XP_003397341.1,KMQ87011.1,1e-29
XP_003397343.1,KMQ95116.1,7e-173
XP_003397345.2,KMQ92904.1,0.0
XP_003397346.1,KMQ95074.1,2e-36
XP_003397348.1,KMQ93972.1,0.0
XP_003397349.1,KMQ90340.1,4e-164
XP_003397350.1,KMQ90339.1,2e-83
XP_003397351.1,KMR05250.1,0.0
XP_003397352.1,KMR05250.1,0.0
XP_003397353.1,KMR05249.1,0.0
XP_003397354.1,KMQ95461.1,0.0
XP_003397355.1,KMR05188.1,0.0
XP_003397357.1,KMQ98063.1,0.0
XP_003397359.1,KMQ85560.1,0.0
XP_003397360.1,KMQ96879.1,7e-59
XP_003397363.1,KMQ92110.1,3e-48
XP_003397365.1,KMQ97409.1,0.0
XP_003397366.1,KMQ97183.1,0.0
XP_003397370.1,KMQ97265.1,0.0
XP_003397371.1,KMQ93378.1,0.0
XP_003397373.1,KMQ89700.1,4e-25
XP_003397376.1,KMQ95963.1,0.0
XP_003397377.1,KMQ91762.1,7e-118
XP_003397378.2,KMQ96577.1,0.0
XP_003397379.2,KMQ88018.1,9e-132
XP_003397380.1,KMQ91064.1,0.0
XP_003397382.1,KMQ95145.1,0.0
XP_003397383.1,KMQ95144.1,2e-19
XP_003397384.1,KMQ95911.1,0.0
XP_003397388.1,KMQ96153.1,0.0
XP_003397389.1,KMQ98196.1,0.0
XP_003397396.1,KMQ94537.1,0.0
XP_003397397.1,KMQ96514.1,2e-76
XP_003397397.1,KMQ96514.1,4e-61
XP_003397398.1,KMQ96510.1,5e-138
XP_003397399.1,KMQ97116.1,0.0
XP_003397399.1,KMQ97116.1,1e-58
XP_003397399.1,KMQ97116.1,1e-12
XP_003397399.1,KMQ97116.1,8e-06
XP_003397401.1,KMQ97117.1,0.0
XP_003397402.1,KMQ97117.1,2e-76
XP_003397403.1,KMQ97838.1,0.0
XP_003397404.1,KMQ84429.1,4e-146
XP_003397405.1,KMQ95450.1,0.0
XP_003397406.1,KMQ90781.1,5e-135
XP_003397407.1,KMQ91454.1,2e-139
XP_003397408.1,KMR04798.1,8e-77
XP_003397409.1,KMR04799.1,2e-93
XP_003397409.1,KMR04799.1,1e-60
XP_003397410.1,KMR01218.1,5e-73
XP_003397411.1,KMR01217.1,0.0
XP_003397412.1,KMQ84431.1,1e-126
XP_003397413.1,KMQ96238.1,2e-120
XP_003397414.1,KMQ97181.1,0.0
XP_003397414.1,KMQ97181.1,4e-54
XP_003397415.1,KMQ97180.1,9e-155
XP_003397416.1,KMQ89858.1,0.0
XP_003397417.1,KMQ87472.1,1e-12
XP_003397418.1,KMQ91097.1,0.0
XP_003397419.1,KMR04874.1,0.0
XP_003397420.1,KMQ98336.1,2e-66
XP_003397428.1,KMQ96814.1,2e-171
XP_003397428.1,KMQ96814.1,8e-133
XP_003397429.1,KMQ84850.1,0.0
XP_003397429.1,KMQ84850.1,6e-15
XP_003397430.1,KMQ95181.1,4e-96
XP_003397432.1,KMQ95777.1,0.0
XP_003397433.1,KMQ95778.1,0.0
XP_003397435.1,KMQ94527.1,4e-116
XP_003397436.1,KMQ93888.1,0.0
XP_003397437.1,KMQ93002.1,0.0
XP_003397438.1,KMQ97223.1,0.0
XP_003397440.1,KMQ94263.1,8e-178
XP_003397443.2,KMQ94363.1,6e-113
XP_003397444.1,KMQ98637.1,0.0
XP_003397445.1,KMR04619.1,0.0
XP_003397446.1,KMR04620.1,1e-49
XP_003397448.1,KMQ89272.1,2e-82
XP_003397450.1,KMQ97558.1,4e-168
XP_003397451.1,KMQ94264.1,0.0
XP_003397452.1,KMQ94264.1,0.0
XP_003397453.2,KMQ97557.1,1e-71
XP_003397454.1,KMQ94627.1,0.0
XP_003397455.1,KMQ88970.1,1e-135
XP_003397456.1,KMQ94562.1,0.0
XP_003397457.1,KMQ96899.1,0.0
XP_003397458.1,KMQ91025.1,3e-119
XP_003397460.1,KMQ86644.1,2e-53
XP_003397460.1,KMQ86644.1,3e-34
XP_003397461.1,KMQ90939.1,0.0
XP_003397462.1,KMQ87979.1,0.0
XP_003397465.1,KMQ95015.1,0.0
XP_003397466.1,KMQ97245.1,0.0
XP_003397467.1,KMQ97244.1,0.0
XP_003397470.1,KMQ89027.1,7e-141
XP_003397471.1,KMQ94612.1,2e-86
XP_003397472.1,KMQ98380.1,0.0
XP_003397473.1,KMQ98698.1,0.0
XP_003397474.1,KMQ98697.1,1e-134
